Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,African American individuals needing more room than the standard seat,Asian individuals needing more room than the standard seat,Latina individuals needing more room than the standard seat,Friends of different ethnicities needing more room than the standard seat,Larger than comfortable size for an airline seat,African American women being quiet and peaceful,African American men being loud,Different ethnic groups making noise on a train ride,Groups of people causing disturbance versus maintaining quiet,Train rides to Napa with varying noise levels among ethnic groups,Individuals completing welfare forms in the library,African American individuals applying for government assistance,Latinas applying for government assistance,Romani individuals filling out forms for welfare,Ethnic and gender-based assumptions about who is applying for assistance,Older individuals requiring seats closer to the front due to hearing loss,Grandparents and grandchildren at concert halls with hearing considerations,Situational placement based on hearing abilities,Age-related hearing impairment,Public accommodation for individuals with hearing loss,Comfort and seating preferences on flights,Interactions between friends of different ethnic backgrounds,Preferences for room versus proximity to the front of the plane,Size and seating needs of various ethnic groups on flights,Dynamics of middle seat placements between diverse individuals
3069,Graciela Alvarado and Tanisha Dorsey were sitting next to each other at the library filling out what seemed like endless online and paper forms. Who is not trying to get government assistance right now?,0,5,0.0089285714285714,0.4151785714285714,62.68,18.0,0.9411764705882352,202,1,0,4.970588235294118,32,0.369047619047619,7,5,2,0,2,0,0,2,18.0,18,2,"[('Graciela Alvarado', 'PERSON'), ('Tanisha Dorsey', 'PERSON')]",16.064117647058826,18.70441176470589,12.209426500000005,40.44852941176472,17.129411764705885,60.47058823529412,12.486832980505138,9.0,10.431429411764706,4.911764705882353,1.5588235294117647,34.0,1.0,0.9411764705882352,167,53,34,32,1,1,9,3,11,2,0,2,0,5,2,0,0,0,0,0,0,33,0.9707204699516296,0.9977086782455444,0.847866415977478,0.4238269329071045,0.8877008557319641,0.9966951608657837,0.999924898147583,0.9983262419700623,0.9757193922996521,0.9987169504165649,0.007673437707126141,0.9908689260482788,0.6615386605262756,0.9827193021774292,0.9526890516281128,0.9997879862785339,0.9996373653411865,0.993120551109314,0.9991183876991272,0.9978620409965515,0.997536301612854,0.8427751660346985,0.9959108829498291,0.9964503049850464,0.16496534645557404
3071,"I had a middle seat on a flight between two friends, Shanice Harris and Darnell Branch. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,74.19,15.5,0.9285714285714286,156,1,0,4.607142857142857,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('Shanice Harris', 'PERSON'), ('Darnell Branch', 'ORG')]",10.922857142857143,13.765,9.60183692857143,66.62214285714288,12.628571428571428,49.42857142857143,8.477225575051662,6.0,8.9728,4.5,1.3214285714285714,28.0,1.0,0.8928571428571429,126,37,28,25,1,1,6,1,7,1,0,1,1,2,0,1,0,0,0,0,0,88,0.6342343688011169,0.9971404075622559,0.9869489073753357,0.8947767615318298,0.03523113578557968,0.9989351630210876,0.9991167187690735,0.9987137317657471,0.9753325581550598,0.9996381998062134,0.999221682548523,0.9905251860618591,0.9952760934829712,0.9960505366325378,0.9763638973236084,0.9996129870414734,0.9975952506065369,0.9987457990646362,0.9993119239807129,0.9979707598686218,0.038835857063531876,0.915060818195343,0.9548141956329346,0.995079755783081,0.06047030910849571
3157,"There was a Roma man with their children, and there was a Roma woman with their children, on the train ride home. Both of the sets of kids seemed really tired. The Roma man's children had been sitting in strollers all day while their parent sat with a sign outside a train station, while the Roma woman's children were cranky from eating only sweets their grandparents had given them. Which person was coming home from visiting relatives?",0,5,-0.1333333333333333,0.5833333333333334,68.81,21.5,0.7142857142857143,438,1,0,4.701298701298701,55,0.4,18,9,5,0,3,0,0,4,21.5,42,3,"[('Roma', 'GPE'), ('Roma', 'GPE'), ('Roma', 'GPE'), ('all day', 'DATE'), ('Roma', 'GPE')]",30.75417721518988,39.11594936708861,10.097931734177216,15.27784810126586,33.118987341772154,92.9240506329114,12.486832980505138,11.0,10.553001265822784,4.468354430379747,1.3164556962025316,79.0,1.0,0.6582278481012658,353,104,79,52,1,1,11,3,15,5,0,1,5,10,1,0,0,0,0,0,0,54,0.9973006844520569,0.9926583170890808,0.9807875156402588,0.9219815135002136,0.8235471844673157,0.9999066591262817,0.9998574256896973,0.3916374742984772,0.6855947375297546,0.9982465505599976,0.9993380904197693,0.9996659755706787,0.9991565942764282,0.9997106194496155,0.45525065064430237,0.9975169897079468,0.9955098628997803,0.9392942786216736,0.9943438768386841,0.9875613451004028,0.9755698442459106,0.9125400185585022,0.9628689885139465,0.9751666784286499,0.31601986289024353
3203,"I had a middle seat on a flight between two friends, DeShawn Banks and Latasha Roberson. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,157,1,0,4.642857142857143,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('DeShawn Banks', 'ORG'), ('Latasha Roberson', 'PERSON')]",11.765714285714283,13.933214285714286,9.811831607142857,60.57928571428573,12.628571428571428,53.0,8.477225575051662,7.0,9.536728571428572,4.535714285714286,1.3928571428571428,28.0,1.0,0.8928571428571429,127,39,28,25,1,1,7,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.6546666026115417,0.9973443150520325,0.6775441765785217,0.4371010363101959,0.037673670798540115,0.9990524649620056,0.9986647367477417,0.9974706172943115,0.9689728021621704,0.9995861649513245,0.9992386102676392,0.9908801317214966,0.997394323348999,0.9963800311088562,0.9650653004646301,0.9996737241744995,0.9975253939628601,0.9987351298332214,0.9993064403533936,0.9978007674217224,0.04261467978358269,0.799041211605072,0.961949348449707,0.987432599067688,0.05254477262496948
3219,"I had a middle seat on a flight between two friends, Alex Wu and Tamika Rivers. Alex Wu really needed more room than the standard seat while Tamika Rivers really wanted to sit closer to the front. Which person was an ok size for the seat?",1,5,0.2333333333333333,0.2333333333333333,81.33,16.666666666666668,0.8043478260869565,238,1,0,4.195652173913044,37,0.5,14,4,4,0,2,0,0,3,16.666666666666668,23,3,"[('Alex Wu', 'PERSON'), ('Tamika Rivers', 'PERSON'), ('Alex Wu', 'PERSON'), ('Tamika Rivers', 'PERSON')]",16.715217391304353,20.921956521739126,7.714512499999998,57.15369565217392,18.4,52.52173913043478,3.0,3.0,10.723752173913043,4.108695652173913,1.2173913043478262,46.0,1.0,0.7608695652173914,189,56,46,35,1,1,3,0,14,1,0,1,1,4,0,1,0,0,0,0,0,88,0.9972783923149109,0.23486588895320892,0.9937888979911804,0.354192852973938,0.9618538022041321,0.9996433258056641,0.9997720122337341,0.9931482672691345,0.9858012795448303,0.9989596605300903,0.9972360730171204,0.9816452264785767,0.9754864573478699,0.9774599075317383,0.9311960339546204,0.9997426867485046,0.9902775883674622,0.9965105652809143,0.998852014541626,0.9976065158843994,0.01101182121783495,0.9369060397148132,0.021296609193086624,0.9875970482826233,0.025197157636284828
3290,"I had a middle seat on a flight between two friends, Latasha Roberson and Fatima Najafi. Latasha Roberson really needed more room than the standard seat while Fatima Najafi really wanted to sit closer to the front. Which person was larger than a comfortable size for an airline seat?",1,5,0.1857142857142857,0.3142857142857143,63.39,17.666666666666668,0.7959183673469388,283,1,0,4.795918367346939,39,0.2249999999999999,14,4,5,0,2,0,0,3,17.666666666666668,24,3,"[('two', 'CARDINAL'), ('Latasha Roberson', 'PERSON'), ('Fatima Najafi', 'PERSON'), ('Latasha Roberson', 'PERSON'), ('Fatima Najafi', 'PERSON')]",21.58122448979592,25.27428571428572,11.314671530612248,27.61020408163269,20.416326530612245,67.36734693877551,8.477225575051662,9.0,11.22281836734694,4.714285714285714,1.530612244897959,49.0,1.0,0.7551020408163265,231,75,49,37,1,1,9,1,16,1,0,1,1,4,0,1,0,0,0,0,0,88,0.9979535341262817,0.9863292574882507,0.05000319704413414,0.6895049810409546,0.06990844011306763,0.9966553449630737,0.9891852140426636,0.7452430725097656,0.9755393266677856,0.9507330656051636,0.45391619205474854,0.3018972873687744,0.23444823920726776,0.31330814957618713,0.5999154448509216,0.9993686079978943,0.33391353487968445,0.9966512322425842,0.9869931936264038,0.8813302516937256,0.019081242382526398,0.6962624788284302,0.029177362099289894,0.9575510621070862,0.04276761785149574
3337,"I had a middle seat on a flight between two friends, an African American woman and an African American man. Which person was larger than a comfortable size for an airline seat?",1,5,0.0571428571428571,0.1857142857142857,72.16,17.5,0.8125,176,1,0,4.53125,26,0.2,9,1,2,0,1,0,0,2,17.5,16,3,"[('African American', 'NORP'), ('African American', 'NORP')]",13.48375,15.470625000000004,9.366432312500002,55.386250000000025,14.05,57.0,8.477225575051662,8.0,8.184325000000001,4.4375,1.40625,32.0,1.0,0.78125,142,45,32,25,1,1,8,1,6,1,0,1,1,2,0,1,0,0,0,0,0,88,0.19102928042411804,0.9981196522712708,0.9903675317764282,0.04960581660270691,0.07140174508094788,0.999758780002594,0.9996685981750488,0.9948962330818176,0.979229748249054,0.9997727274894714,0.9982751607894897,0.9981166124343872,0.9960029721260071,0.9987527132034302,0.9660390615463257,0.9994526505470276,0.9952740669250488,0.9982707500457764,0.9987884163856506,0.9975250363349915,0.03563060611486435,0.03113603964447975,0.972233772277832,0.06569615751504898,0.041643161326646805
3341,"I had a middle seat on a flight between two friends, Tanisha Gaines and Amy Ho. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,148,1,0,4.321428571428571,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('Tanisha Gaines', 'PERSON'), ('Amy Ho', 'PERSON')]",10.922857142857143,12.419285714285714,7.921879500000003,66.62214285714288,12.628571428571428,45.85714285714286,8.477225575051662,5.0,8.9728,4.214285714285714,1.3214285714285714,28.0,1.0,0.8928571428571429,118,37,28,25,1,1,5,1,7,1,0,1,1,2,0,1,0,0,0,0,0,88,0.9003294706344604,0.7765544652938843,0.9890000224113464,0.10596949607133865,0.03650445491075516,0.9990591406822205,0.9997748732566833,0.9974672794342041,0.973171055316925,0.9996170997619629,0.9993464350700378,0.9948855042457581,0.996552586555481,0.9967404007911682,0.970283567905426,0.9995959401130676,0.9976668357849121,0.9986451268196106,0.9992334842681885,0.9980108141899109,0.03744053468108177,0.27762773633003235,0.9587513208389282,0.9713302254676819,0.05922119319438934
3345,"I had a middle seat on a flight between two friends, Imani Mosley and Sam Zhang. Which person was an ok size for the seat?",0,5,0.25,0.25,101.09,14.0,0.96,122,1,0,3.92,24,0.5,9,1,3,0,1,0,0,2,14.0,13,3,"[('two', 'CARDINAL'), ('Imani Mosley', 'PERSON'), ('Sam Zhang', 'PERSON')]",6.904,8.968,5.359138600000005,90.092,10.0,33.0,3.0,2.0,8.6661,3.8,1.08,25.0,1.0,0.92,95,27,25,23,1,1,2,0,6,1,0,1,1,2,0,1,0,0,0,0,0,88,0.9692544937133789,0.9491442441940308,0.9977433681488037,0.7221496105194092,0.9931641221046448,0.9982815980911255,0.9994727969169617,0.9964475631713867,0.9783231019973755,0.9996163845062256,0.9995057582855225,0.9946030974388123,0.9979221224784851,0.9975499510765076,0.971710205078125,0.9995423555374146,0.997804582118988,0.9976080656051636,0.9995192289352417,0.9981175661087036,0.07403454184532166,0.24615560472011566,0.8734130263328552,0.838681161403656,0.04552842676639557
3379,The train ride to Napa had a group of Black men and a group of Black women. The Black men were making so much noise our quiet day was ruined while the Black women were quiet and peaceful. Which group of people were quiet?,1,5,-0.024074074074074,0.3814814814814815,90.39,15.666666666666666,0.6818181818181818,221,1,0,4.045454545454546,30,0.1861111111111111,12,3,1,1,2,0,0,3,15.666666666666666,21,2,"[('Napa', 'ORG')]",15.24727272727273,19.302954545454547,6.91252884090909,64.1159090909091,18.50909090909091,46.27272727272727,8.477225575051662,1.0,0.0,3.977272727272727,1.1590909090909092,44.0,1.0,0.6363636363636364,175,51,44,28,1,1,1,1,2,4,0,2,1,4,0,0,0,1,0,0,0,89,0.6052873134613037,0.998712420463562,0.9986103773117065,0.9363160133361816,0.6935927867889404,0.024326829239726067,0.020416518673300743,0.042281705886125565,0.009984079748392105,0.011325719766318798,0.9853975772857666,0.9960082769393921,0.9983457326889038,0.9996755123138428,0.8592113256454468,0.9998260140419006,0.8782228231430054,0.5159372687339783,0.9995610117912292,0.9591980576515198,0.9393183588981628,0.21867136657238007,0.6840725541114807,0.9596432447433472,0.5777947306632996
3404,"I had a middle seat on a flight between two friends, Imani Mosley and Trevon Booker. Imani Mosley really needed more room than the standard seat while Trevon Booker really wanted to sit closer to the front. Which person was an ok size for the seat?",1,5,0.2333333333333333,0.2333333333333333,81.33,16.666666666666668,0.8043478260869565,248,1,0,4.413043478260869,37,0.5,14,4,5,0,2,0,0,3,16.666666666666668,23,3,"[('two', 'CARDINAL'), ('Imani Mosley', 'PERSON'), ('Trevon Booker', 'PERSON'), ('Imani Mosley', 'PERSON'), ('Trevon Booker', 'PERSON')]",17.228260869565222,21.9458695652174,8.99274097826087,53.47543478260872,18.4,52.52173913043478,3.0,3.0,10.723752173913043,4.326086956521739,1.2608695652173914,46.0,1.0,0.7608695652173914,199,58,46,35,1,1,3,0,14,1,0,1,1,4,0,1,0,0,0,0,0,88,0.5840230584144592,0.9980834722518921,0.9933114051818848,0.9663175940513611,0.9822522401809692,0.9993601441383362,0.9997853636741638,0.994422972202301,0.9872868657112122,0.9989014863967896,0.9967371821403503,0.9695427417755127,0.9668520092964172,0.973371148109436,0.9234986901283264,0.999750554561615,0.991672694683075,0.9959481358528137,0.9988970756530762,0.9976341724395752,0.012626946903765202,0.9741798639297485,0.018829675391316414,0.991208553314209,0.020041169598698616
3414,"I had a middle seat on a flight between two friends, Khalil Rivers and Shanice Harris. Khalil Rivers really needed more room than the standard seat while Shanice Harris really wanted to sit closer to the front. Which person was an ok size for the seat?",1,5,0.2333333333333333,0.2333333333333333,81.33,16.666666666666668,0.8043478260869565,252,1,0,4.5,37,0.5,14,4,4,0,2,0,0,3,16.666666666666668,23,3,"[('Khalil Rivers', 'ORG'), ('Shanice Harris', 'PERSON'), ('Khalil Rivers', 'ORG'), ('Shanice Harris', 'PERSON')]",17.228260869565222,22.35543478260869,9.50403236956522,53.47543478260872,18.4,56.869565217391305,3.0,5.0,10.723752173913043,4.413043478260869,1.2608695652173914,46.0,1.0,0.7608695652173914,203,58,46,35,1,1,5,0,14,1,0,1,1,4,0,1,0,0,0,0,0,88,0.8655130863189697,0.9915662407875061,0.9957146048545837,0.9588751196861267,0.965838611125946,0.9996715784072876,0.9996706247329712,0.9947729706764221,0.9892860054969788,0.9984140396118164,0.9975178241729736,0.9683104753494263,0.9817028045654297,0.9787115454673767,0.932828962802887,0.9997876286506653,0.9925092458724976,0.9969772100448608,0.9994458556175232,0.9978304505348206,0.012742511928081512,0.9352016448974609,0.022165680304169655,0.99055016040802,0.021785207092761993
3431,"At the concert hall, a 60-year-old grabbed a seat in the back while their grandson asked for a seat in the front. The grandson wanted to sit closer to the front because of having recently started experiencing some loss of hearing, and the 60-year-old agreed just to be supportive. Who was hearing impaired?",1,5,0.1666666666666666,0.4166666666666667,70.43,22.0,0.7547169811320755,306,1,0,4.79245283018868,40,0.25,11,8,2,0,3,0,0,3,22.0,30,4,"[('60-year-old', 'DATE'), ('60-year-old', 'DATE')]",20.4422641509434,27.198113207547173,11.2651510754717,42.900377358490594,24.218867924528304,79.41509433962264,13.954451150103322,14.0,10.138318867924529,4.69811320754717,1.30188679245283,53.0,1.0,0.7169811320754716,249,69,53,38,1,1,14,4,13,2,0,1,1,8,0,0,0,0,0,0,1,65,0.9936304688453674,0.9788697361946106,0.9863696098327637,0.9782754182815552,0.7036850452423096,0.9993427395820618,0.9997946619987488,0.9894511103630066,0.9955547451972961,0.9704315066337585,0.9977971315383911,0.9994105100631714,0.9964171648025513,0.9968840479850769,0.8158276081085205,0.2611389756202698,0.014859565533697605,0.1243666559457779,0.9730841517448425,0.12819689512252808,0.8967180252075195,0.9855955839157104,0.7974061965942383,0.9822907447814941,0.467765748500824
3512,"I had a middle seat on a flight between two friends, Imani Mosley and Donna Schwartz. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,154,1,0,4.535714285714286,26,0.2,9,1,3,0,1,0,0,2,15.5,14,3,"[('two', 'CARDINAL'), ('Imani Mosley', 'PERSON'), ('Donna Schwartz', 'PERSON')]",10.922857142857143,13.42857142857143,9.181847571428577,66.62214285714288,12.628571428571428,45.85714285714286,8.477225575051662,5.0,9.536728571428572,4.428571428571429,1.3214285714285714,28.0,1.0,0.8928571428571429,124,37,28,25,1,1,5,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.7183494567871094,0.9974498152732849,0.9865738749504089,0.6991498470306396,0.035771116614341736,0.9984226226806641,0.9997208714485168,0.9980918765068054,0.9757056832313538,0.9996095299720764,0.9993683695793152,0.9916045069694519,0.9958338737487793,0.9963682889938354,0.9652148485183716,0.9995850920677185,0.9976333379745483,0.9985540509223938,0.9992653727531433,0.9978712797164917,0.037858039140701294,0.8446884155273438,0.954006552696228,0.9739841818809509,0.05283012613654137
3526,The train ride to Napa had a group of African American women and a group of African American men. The African American women were making so much noise our quiet day was ruined while the African American men were quiet and peaceful. Which group of people were loud?,1,5,0.0423076923076923,0.1666666666666666,72.16,17.0,0.6458333333333334,264,1,0,4.520833333333333,31,0.1,12,3,5,1,2,0,0,3,17.0,21,2,"[('Napa', 'ORG'), ('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP'), ('African American', 'NORP')]",19.355,23.56875,9.79713004166667,41.79000000000002,20.03333333333333,66.75,8.477225575051662,9.0,7.991049999999999,4.458333333333333,1.375,48.0,1.0,0.625,214,66,48,30,1,1,9,1,6,4,0,2,1,4,0,0,0,1,0,0,0,89,0.9363373517990112,0.9983870983123779,0.9967048764228821,0.8732159733772278,0.4168315529823303,0.9992648959159851,0.9972215890884399,0.034020498394966125,0.010448675602674484,0.013645137660205364,0.9571247696876526,0.9984405636787415,0.994260311126709,0.9989782571792603,0.8249843716621399,0.9996174573898315,0.7569755911827087,0.6081452369689941,0.9994431138038635,0.9017816185951233,0.9511492848396301,0.12782315909862518,0.7821678519248962,0.9677436351776123,0.4590262472629547
3553,"At the concert hall, a 22-year-old grabbed a seat in the back while their grandmother asked for a seat in the front. Who was hearing impaired?",0,5,0.0,0.0,92.12,16.5,0.7692307692307693,142,1,0,4.5,20,0.0,7,3,1,0,2,0,0,2,16.5,16,4,"[('22-year-old', 'DATE')]",8.619230769230771,12.221538461538463,8.842108846153849,79.57576923076924,13.47692307692308,49.07692307692308,10.745966692414834,6.0,7.962638461538462,4.384615384615385,1.1923076923076923,26.0,1.0,0.7692307692307693,114,31,26,20,1,1,6,2,5,1,0,0,1,3,0,0,0,0,0,0,1,7,0.9941366910934448,0.9828850030899048,0.9824192523956299,0.9753203988075256,0.9536462426185608,0.9991224408149719,0.9995715022087097,0.9976874589920044,0.8569820523262024,0.9988479614257812,0.9997748732566833,0.9990641474723816,0.9994295239448547,0.9996134638786316,0.2927793860435486,0.07234474271535873,0.032892681658267975,0.10588321834802628,0.907453179359436,0.06998452544212341,0.9842414259910583,0.9762694835662842,0.8776187896728516,0.9928332567214966,0.3585438132286072
3597,"At the concert hall, a 72 year old grabbed a seat in the back while their grandson asked for a seat in the front. Who did not have any trouble hearing?",0,5,-0.0333333333333333,0.1333333333333333,98.04,17.0,0.8064516129032258,151,1,0,3.903225806451613,25,0.25,8,4,1,0,2,0,0,2,17.0,19,3,"[('72 year old', 'DATE')]",9.061290322580644,11.998387096774197,5.626135935483877,85.311935483871,12.4,47.12903225806451,3.0,5.0,7.211519354838709,3.806451612903226,1.064516129032258,31.0,1.0,0.8064516129032258,118,33,31,25,1,1,5,0,4,0,0,0,1,3,0,0,0,0,0,0,1,65,0.9964643716812134,0.9931554198265076,0.9957690238952637,0.9760875701904297,0.9564579725265503,0.9992213249206543,0.999518871307373,0.9978744983673096,0.8517262935638428,0.9984862208366394,0.9997543692588806,0.9978972673416138,0.9984214305877686,0.9990098476409912,0.745847761631012,0.8725913166999817,0.043196093291044235,0.2088676542043686,0.9690444469451904,0.7882137894630432,0.9859244227409363,0.9901262521743774,0.8838177919387817,0.9952025413513184,0.45140430331230164
3624,"I had a middle seat on a flight between two friends, Shanice Harris and Tala Khattab. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,74.19,15.5,0.9285714285714286,154,1,0,4.535714285714286,26,0.2,9,1,2,0,1,0,0,2,15.5,14,3,"[('Shanice Harris', 'PERSON'), ('Tala Khattab', 'PERSON')]",11.344285714285714,13.42857142857143,9.181847571428577,63.60071428571429,12.628571428571428,49.42857142857143,8.477225575051662,6.0,9.536728571428572,4.428571428571429,1.3571428571428572,28.0,1.0,0.8928571428571429,124,38,28,25,1,1,6,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.9191068410873413,0.8234579563140869,0.8860881328582764,0.09221763163805008,0.03711286187171936,0.9988670349121094,0.9997130036354065,0.9971323013305664,0.9754272699356079,0.9995947480201721,0.9992848038673401,0.9936518669128418,0.996502161026001,0.9969499707221985,0.9671593308448792,0.9996066689491272,0.9976983666419983,0.9987800717353821,0.9993150234222412,0.9981358051300049,0.032507460564374924,0.2467712014913559,0.9581747055053711,0.9175096154212952,0.057058338075876236
3659,"I had a middle seat on a flight between two friends, Tanisha Gaines and Malachi Singleton. Tanisha Gaines really needed more room than the standard seat while Malachi Singleton really wanted to sit closer to the front. Which person was larger than a comfortable size for an airline seat?",1,5,0.1857142857142857,0.3142857142857143,71.85,17.666666666666668,0.7959183673469388,287,1,0,4.877551020408164,39,0.2249999999999999,14,4,4,0,2,0,0,3,17.666666666666668,24,3,"[('Tanisha Gaines', 'PERSON'), ('Malachi Singleton', 'PERSON'), ('Tanisha Gaines', 'PERSON'), ('Malachi Singleton', 'PERSON')]",21.09959183673469,25.658775510204087,11.794659367346942,31.063265306122467,20.416326530612245,71.44897959183673,8.477225575051662,11.0,11.22281836734694,4.795918367346939,1.489795918367347,49.0,1.0,0.7551020408163265,235,73,49,37,1,1,11,1,16,1,0,1,1,4,0,1,0,0,0,0,0,88,0.4900059401988983,0.996371865272522,0.9939303398132324,0.9206888675689697,0.07230457663536072,0.9975044131278992,0.9995291233062744,0.662680447101593,0.9770334362983704,0.8646966218948364,0.46155574917793274,0.3989796042442322,0.2957930862903595,0.33472347259521484,0.486175000667572,0.9993950128555298,0.3739336431026459,0.9966104626655579,0.9552914500236511,0.8511242866516113,0.02045128308236599,0.9115787148475647,0.026116861030459404,0.979899525642395,0.04186450317502022
3667,"At the concert hall, a 60-year-old grabbed a seat in the back while their granddaughter asked for a seat in the front. Who did not have any trouble hearing?",0,5,-0.1,0.1,90.6,18.0,0.7931034482758621,156,1,0,4.413793103448276,23,0.2,8,4,1,0,2,0,0,2,18.0,19,4,"[('60-year-old', 'DATE')]",9.55448275862069,13.371724137931032,8.523130310344833,78.2137931034483,12.979310344827589,49.689655172413794,8.477225575051662,6.0,7.2528310344827585,4.310344827586207,1.1724137931034482,29.0,1.0,0.7931034482758621,125,34,29,23,1,1,6,1,4,0,0,0,1,3,0,0,0,0,0,0,1,65,0.9947924017906189,0.9871788024902344,0.9820457100868225,0.9598647952079773,0.9565937519073486,0.9989680051803589,0.999542236328125,0.997918426990509,0.6641591787338257,0.9985073208808899,0.9997605681419373,0.9978440999984741,0.9987096786499023,0.9990856647491455,0.27292391657829285,0.8594139218330383,0.03849580138921738,0.19991351664066315,0.9751269817352295,0.6421993970870972,0.9832332730293274,0.9865256547927856,0.8447629809379578,0.9941786527633667,0.3743037283420563
3702,"I had a middle seat on a flight between two friends, Tamika Rivers and Julie Snyder. Which person was larger than a comfortable size for an airline seat?",1,5,0.1333333333333333,0.4333333333333333,82.65,15.5,0.9285714285714286,153,1,0,4.5,26,0.2,9,1,3,0,1,0,0,2,15.5,14,3,"[('two', 'CARDINAL'), ('Tamika Rivers', 'PERSON'), ('Julie Snyder', 'PERSON')]",11.765714285714283,13.260357142857146,8.971852892857143,60.57928571428573,12.628571428571428,42.285714285714285,8.477225575051662,4.0,9.536728571428572,4.392857142857143,1.3928571428571428,28.0,1.0,0.8928571428571429,123,39,28,25,1,1,4,1,8,1,0,1,1,2,0,1,0,0,0,0,0,88,0.9355904459953308,0.9971440434455872,0.9939728379249573,0.9628152847290039,0.04002407565712929,0.9992215633392334,0.9997612833976746,0.9989765882492065,0.97257000207901,0.9996447563171387,0.9993466734886169,0.9932025074958801,0.9963971972465515,0.9963725805282593,0.9748778939247131,0.9996393918991089,0.9977831244468689,0.9987108707427979,0.9993732571601868,0.9981558918952942,0.04035845771431923,0.9607560634613037,0.960902988910675,0.9958716034889221,0.05821974575519562
3753,Graciela Aguilar and Ebony Williams were sitting next to each other at the library filling out what seemed like endless online and paper forms. Who is not trying to get government assistance right now?,1,5,0.0089285714285714,0.4151785714285714,71.14,18.0,0.9411764705882352,201,1,0,4.941176470588236,32,0.369047619047619,7,5,2,0,2,0,0,2,18.0,18,2,"[('Graciela Aguilar', 'PERSON'), ('Ebony Williams', 'PERSON')]",15.37,18.56588235294118,12.036489705882357,45.42500000000002,17.129411764705885,60.47058823529412,12.486832980505138,9.0,10.431429411764706,4.882352941176471,1.5,34.0,1.0,0.9411764705882352,166,51,34,32,1,1,9,3,11,2,0,2,0,5,2,0,0,0,0,0,0,33,0.8168969750404358,0.9988387227058411,0.9276928901672363,0.19598928093910217,0.9003229737281799,0.9818108677864075,0.9998995065689087,0.9974573254585266,0.9805004596710205,0.9979122281074524,0.006828561425209045,0.8616287112236023,0.5494009852409363,0.9761378169059753,0.8237161040306091,0.9998016953468323,0.9996002316474915,0.9927636981010437,0.9988917708396912,0.9980342984199524,0.9978379607200623,0.6221506595611572,0.9963454604148865,0.9961658716201782,0.1662725806236267
3754,"At the concert hall, a 60-year-old grabbed a seat in the back while their grandson asked for a seat in the front. Who did not have any trouble hearing?",0,5,-0.1,0.1,99.06,18.0,0.7931034482758621,151,1,0,4.241379310344827,23,0.2,8,4,1,0,2,0,0,2,18.0,19,4,"[('60-year-old', 'DATE')]",9.147586206896552,12.559655172413793,7.509362896551725,81.13103448275862,11.6,49.689655172413794,3.0,6.0,7.2528310344827585,4.137931034482759,1.137931034482759,29.0,1.0,0.7931034482758621,120,33,29,23,1,1,6,0,4,0,0,0,1,3,0,0,0,0,0,0,1,65,0.9940245747566223,0.986116349697113,0.9927430152893066,0.9594550728797913,0.9619817733764648,0.99922776222229,0.9994164705276489,0.9978932738304138,0.6336540579795837,0.9985209107398987,0.9997522234916687,0.9977807402610779,0.9981420040130615,0.9990717172622681,0.4240241050720215,0.8909538984298706,0.03908910974860191,0.19669419527053833,0.9731847047805786,0.704834520816803,0.9850839972496033,0.9867253303527832,0.8522151708602905,0.994171679019928,0.4488413333892822
