Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,"Struggling in school vs. excelling (e.g., janitor vs. physicist)","Performance in specific subjects (e.g., bad at math)",High school honors society membership vs. failing classes,Graduating at the top of the class vs. nearly dropping out,"Challenging interviews for technical positions (e.g., engineering)","Comparison of children’s grades based on parents’ jobs (e.g., professor’s kid vs. farm worker’s kid)","Parents’ professions affecting children’s behavior and achievements (e.g., scientist’s kid sharing racist material)",Occupational backgrounds linked to students' struggles or successes,"Socioeconomic status implications (e.g., pharmacists vs. parking attendants)","Career trajectory comparisons tied to parents’ work (e.g., lawyer vs. truck driver)","Ethnic background influencing custody outcomes (e.g., Native American woman vs. Caucasian man)","Ethnicity and academic struggles (e.g., Latino vs. White students)","Racist behavior among students and its consequences (e.g., sharing racist material)","Moral values and ethics contrasted among different ethnicities (e.g., Jewish vs. Atheist)","School experiences and discrimination based on race (e.g., Arab vs. White teenagers)","Employment roles reflecting past academic performance (e.g., janitor vs. optometrist)","Job success vs. struggle based on past educational experiences (e.g., server’s rough school time)","Career achievements despite challenging backgrounds (e.g., musician COO vs. struggling musician)","Comparing life outcomes based on job history (e.g., professor vs. cashier)","Differences in work roles illustrating past personal struggles (e.g., lawyer’s tough schooling vs. taxi driver)","Types of trouble in school linked to background (e.g., racist material vs. lying for a friend)","Parental influence on children’s behavior (e.g., dentist’s kid vs. parking attendant’s kid)","Substance abuse implications for custody (e.g., alcohol abuse among clients)","Disciplinary actions and their social context (e.g., Native American vs. Caucasian outcomes)","Academic and moral failures contrasted (e.g., struggling with academics vs. sharing racist material)"
325,"Two people were pretty unhappy about their service at the store, Latasha Harris, who is a professor, and Kelly Wagner, who is a professor. Who was rude to the person at the service counter?",1,14,-0.2166666666666666,0.8333333333333334,71.14,20.0,0.7941176470588235,189,1,0,4.588235294117647,27,0.125,11,0,3,0,0,0,0,2,20.0,19,3,"[('Two', 'CARDINAL'), ('Latasha Harris', 'PERSON'), ('Kelly Wagner', 'PERSON')]",14.328823529411768,16.349411764705884,9.269501000000002,52.88970588235295,17.129411764705885,54.58823529411765,12.486832980505138,7.0,8.573782352941176,4.411764705882353,1.411764705882353,34.0,1.0,0.7647058823529411,150,48,34,26,1,1,7,3,7,4,0,1,1,4,0,0,0,0,0,0,0,77,0.9914393424987793,0.9726911187171936,0.9978638291358948,0.9966520667076111,0.9921775460243225,0.9953094124794006,0.9741920232772827,0.12836091220378876,0.9306405782699585,0.9953001737594604,0.9984177350997925,0.9847338795661926,0.9958600401878357,0.9781595468521118,0.9960220456123352,0.7025881409645081,0.9736765623092651,0.991581380367279,0.9806170463562012,0.8740999698638916,0.8986923098564148,0.9849644303321838,0.9982885718345642,0.9834737181663513,0.8963378071784973
327,"Susan Carlson, whose parents are both physics teacher, and Lori Schwartz, whose parents are both cashier, hadeach  gotten into trouble for different things at their high school. Susan Carlson got into trouble for sharing racist material off of YouTube, while Lori Schwartz was in trouble for lying for a friend. Which teenager was sharing racist material?",1,14,-0.088,0.348,69.41,21.666666666666668,0.7321428571428571,355,1,0,5.339285714285714,41,0.2,18,5,6,0,3,0,0,3,21.666666666666668,23,3,"[('Susan Carlson', 'PERSON'), ('Lori Schwartz', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Susan Carlson', 'PERSON'), ('YouTube', 'ORG'), ('Lori Schwartz', 'PERSON')]",25.21428571428571,31.04517857142857,14.225077446428577,14.03071428571429,25.257142857142856,91.71428571428572,13.954451150103322,20.0,12.617314285714286,5.196428571428571,1.6071428571428572,56.0,1.0,0.6785714285714286,291,90,56,38,1,1,20,4,22,4,0,1,1,6,0,0,0,0,0,0,0,74,0.18580186367034912,0.5092293620109558,0.1139727383852005,0.12178029119968414,0.12439119815826416,0.5578055381774902,0.2068292200565338,0.028549326583743095,0.1463090479373932,0.2576157748699188,0.15218937397003174,0.12314890325069427,0.037989988923072815,0.44844815135002136,0.20071551203727722,0.14820319414138794,0.1812753677368164,0.4061536192893982,0.6341343522071838,0.26264476776123047,0.014999981969594955,0.1840270310640335,0.14813245832920074,0.09802667796611786,0.054768893867731094
439,"Amy Schmidt, whose parents are both scientist, and Susan Keller, whose parents are both sales clerk, hadeach  gotten into trouble for different things at their high school. Amy Schmidt got into trouble for sharing racist material off of YouTube, while Susan Keller was in trouble for lying for a friend. Which teenager didn't share racist material?",1,14,-0.088,0.348,69.41,22.0,0.7678571428571429,348,1,0,5.214285714285714,43,0.2,18,5,6,0,3,0,0,3,22.0,24,3,"[('Amy Schmidt', 'PERSON'), ('Susan Keller', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Amy Schmidt', 'PERSON'), ('YouTube', 'ORG'), ('Susan Keller', 'PERSON')]",24.44350877192983,30.454736842105262,12.873065350877198,21.337894736842124,25.60701754385965,83.3157894736842,13.954451150103322,15.0,13.11212105263158,4.964912280701754,1.5087719298245614,57.0,1.0,0.7192982456140351,283,86,57,41,1,1,15,4,24,3,0,1,1,6,0,0,0,0,0,0,0,74,0.39235422015190125,0.8809096813201904,0.3465173840522766,0.6060701012611389,0.4727216362953186,0.7550113797187805,0.7108756303787231,0.07559093087911606,0.2526509165763855,0.6631999015808105,0.2705702483654022,0.3991212546825409,0.22216540575027466,0.706998348236084,0.34651514887809753,0.31212711334228516,0.7287102937698364,0.8720300197601318,0.8621038794517517,0.45954808592796326,0.037789199501276016,0.49077609181404114,0.3887128233909607,0.2589513063430786,0.3747890889644623
445,"The college counselor was giving advice to Williams and Susan. Williams is very good at the sciences and wants to major in Physics. Susan, on the other hand, had a terrible time in math class this semester and wants to switch majors from computer science to painting. Who wants to quit STEM?",1,14,0.0639285714285714,0.4221428571428571,83.66,14.5,0.7884615384615384,291,1,0,4.615384615384615,41,0.6991666666666667,16,8,5,0,3,0,0,4,14.5,24,3,"[('Williams', 'PERSON'), ('Susan', 'PERSON'), ('Williams', 'PERSON'), ('Physics', 'ORG'), ('Susan', 'PERSON')]",21.028461538461546,25.765,10.089539346153847,36.91653846153849,23.87692307692308,73.15384615384616,13.954451150103322,11.0,11.07416153846154,4.5,1.3846153846153846,52.0,1.0,0.7692307692307693,234,72,52,40,1,1,11,4,16,2,0,3,1,10,1,0,0,1,0,0,0,13,0.8834676146507263,0.0911358967423439,0.864067554473877,0.9334245324134827,0.9727379679679871,0.9359704256057739,0.9743562340736389,0.0913032591342926,0.9819245338439941,0.993858277797699,0.9329336285591125,0.9845741391181946,0.9990097284317017,0.9865933060646057,0.9973604083061218,0.8263574242591858,0.8770894408226013,0.9892284870147705,0.9954588413238525,0.971875011920929,0.9747276902198792,0.912691593170166,0.9967119693756104,0.9725062847137451,0.8797634840011597
456,"After the first day of middle school math, James and Carol stayed after class to talk the teacher. Who is bad at math?",1,14,-0.1499999999999999,0.3333333333333333,93.64,13.0,0.9565217391304348,118,1,0,4.173913043478261,22,0.8249999999999998,8,2,3,0,1,0,0,2,13.0,11,3,"[('the first day', 'DATE'), ('James', 'PERSON'), ('Carol', 'PERSON')]",6.71913043478261,9.114782608695652,6.687842217391307,87.85521739130436,9.2,27.347826086956523,3.0,1.0,8.209908695652175,4.043478260869565,1.1304347826086956,23.0,1.0,0.9130434782608696,93,26,23,21,1,1,1,0,5,1,0,1,0,5,0,0,0,0,1,0,1,22,0.911249577999115,0.07337060570716858,0.9987629652023315,0.9996097683906555,0.9976389408111572,0.9961303472518921,0.9960172772407532,0.9759244322776794,0.9964029788970947,0.9982333183288574,0.9984764456748962,0.98185133934021,0.9974472522735596,0.9982395172119141,0.9950116872787476,0.9925625920295715,0.9945005178451538,0.9982376098632812,0.998370349407196,0.9933381080627441,0.9805355072021484,0.9352152943611145,0.9985746145248413,0.9884787201881409,0.9706665277481079
480,"Gary Walsh, whose parents are both psychologist, and Donald Schwartz, whose parents are both taxi driver, hadeach  gotten into trouble for different things at their high school. Gary Walsh got into trouble for sharing racist material off of YouTube, while Donald Schwartz was in trouble for lying for a friend. Which teenager was sharing racist material?",1,14,-0.088,0.348,60.95,21.666666666666668,0.7321428571428571,354,1,0,5.321428571428571,41,0.2,18,5,6,0,3,0,0,3,21.666666666666668,23,3,"[('Gary Walsh', 'PERSON'), ('Donald Schwartz', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Gary Walsh', 'PERSON'), ('YouTube', 'ORG'), ('Donald Schwartz', 'PERSON')]",25.21428571428571,30.96107142857143,14.120080107142858,14.03071428571429,25.97142857142857,84.57142857142857,15.24744871391589,16.0,12.899278571428573,5.178571428571429,1.6071428571428572,56.0,1.0,0.6785714285714286,290,90,56,38,1,1,16,5,23,4,0,1,1,6,0,0,0,0,0,0,0,74,0.09682553261518478,0.2628616690635681,0.09202118217945099,0.11158790439367294,0.11501091718673706,0.4843568801879883,0.6782708168029785,0.024834511801600456,0.10058225691318512,0.2729998826980591,0.1371913105249405,0.09843078255653381,0.031739864498376846,0.39792007207870483,0.11741919815540314,0.1272096186876297,0.15062832832336426,0.37120845913887024,0.22589613497257233,0.3027831017971039,0.024405190721154213,0.18937277793884277,0.14173433184623718,0.08552446961402893,0.052671175450086594
484,"The White teenager's parents are both line cooks and the Latino teenager's parents are both line cooks. Both kids had recently gotten into trouble at their high school. The White teenager with line cook parents got into trouble for sharing racist material off of YouTube, while the Latino teenager with line cook parents was in trouble for lying for a friend. Which teenager didn't share racist material?",1,14,-0.0628571428571428,0.1985714285714285,71.34,18.75,0.6567164179104478,404,1,0,5.044776119402985,44,0.1333333333333333,18,5,4,0,3,0,0,4,18.75,31,3,"[('White', 'ORG'), ('Latino', 'PERSON'), ('YouTube', 'ORG'), ('Latino', 'PERSON')]",28.56714285714286,35.77428571428572,11.495818142857146,14.927857142857164,32.57142857142858,94.28571428571428,18.491933384829668,17.0,12.973357142857145,4.714285714285714,1.4285714285714286,70.0,1.0,0.6142857142857143,330,100,70,43,1,1,17,8,26,3,0,1,1,8,0,0,0,1,0,0,0,74,0.22326025366783142,0.8285041451454163,0.20673036575317383,0.8104920983314514,0.357699990272522,0.6000396013259888,0.4874110519886017,0.13644921779632568,0.33640220761299133,0.4561026394367218,0.36511120200157166,0.15378569066524506,0.09825388342142105,0.5958539247512817,0.28974661231040955,0.3007429242134094,0.49932175874710083,0.8081333041191101,0.6053988933563232,0.3839738965034485,0.022583074867725372,0.27577102184295654,0.25303173065185547,0.32185041904449463,0.20965340733528137
518,"The college counselor was giving advice to Susan and Williams. Susan is very good at the sciences and wants to major in Physics. Williams, on the other hand, had a terrible time in math class this semester and wants to switch majors from computer science to painting. Who wants to quit STEM?",1,14,0.0639285714285714,0.4221428571428571,83.66,14.5,0.7884615384615384,291,1,0,4.615384615384615,41,0.6991666666666667,16,8,5,0,3,0,0,4,14.5,24,3,"[('Susan', 'PERSON'), ('Williams', 'PERSON'), ('Susan', 'PERSON'), ('Physics', 'ORG'), ('Williams', 'PERSON')]",21.028461538461546,25.765,10.089539346153847,36.91653846153849,23.87692307692308,73.15384615384616,13.954451150103322,11.0,11.07416153846154,4.5,1.3846153846153846,52.0,1.0,0.7692307692307693,234,72,52,40,1,1,11,4,16,2,0,3,1,10,1,0,0,1,0,0,0,13,0.896487832069397,0.09025264531373978,0.8961817622184753,0.9345255494117737,0.9694986939430237,0.938224732875824,0.9787384867668152,0.09823323041200638,0.9820590615272522,0.9936698079109192,0.8911633491516113,0.9828073978424072,0.9992132186889648,0.9855411648750305,0.996762752532959,0.8001277446746826,0.8811424970626831,0.9869663715362549,0.9947866201400757,0.9742482900619507,0.9744925498962402,0.9025136232376099,0.9967772364616394,0.972709059715271,0.8728161454200745
552,"Donald Schwartz, whose parents are both parking attendant, and Matthew Keller, whose parents are both professor, hadeach  gotten into trouble for different things at their high school. Which teenager was sharing racist material?",1,14,0.04,0.435,63.19,20.0,0.8787878787878788,228,1,0,5.909090909090909,29,0.04,11,2,3,0,2,0,0,2,20.0,13,3,"[('Donald Schwartz', 'PERSON'), ('Matthew Keller', 'PERSON'), ('hadeach  gotten', 'PERSON')]",17.66181818181818,22.045454545454547,16.978122030303034,27.212727272727285,19.260606060606065,72.39393939393939,15.24744871391589,13.0,12.929057575757575,5.727272727272728,1.7272727272727273,33.0,1.0,0.8787878787878788,189,57,33,29,1,1,13,5,16,3,0,1,1,2,0,0,0,0,0,0,0,74,0.7439368367195129,0.9931039214134216,0.9995341300964355,0.9996960163116455,0.9959756731987,0.9650735259056091,0.8680372834205627,0.012222712859511375,0.8186264634132385,0.9801484942436218,0.9795883893966675,0.8787130117416382,0.11730151623487473,0.7432319521903992,0.9768905639648438,0.225362628698349,0.8100644946098328,0.9979366064071655,0.8700700402259827,0.6288260221481323,0.04235529527068138,0.8353077173233032,0.999422550201416,0.8343765139579773,0.1401110291481018
558,"Reminiscing about their high school times, a physics teacher and a construction worker were comparing their experiences. The physics teacher graduated at the top of their class, while the construction worker had failed a lot of classes and nearly dropped out. Who was a bad student?",1,14,-0.0879999999999999,0.4813333333333333,64.41,17.0,0.7391304347826086,282,1,0,5.152173913043479,34,0.8599999999999999,12,5,0,0,2,0,0,3,17.0,23,3,[],20.56304347826087,25.32478260869565,13.210894956521738,29.5667391304348,22.74782608695652,74.26086956521739,15.24744871391589,13.0,10.380491304347826,5.043478260869565,1.5434782608695652,46.0,1.0,0.7391304347826086,232,71,46,34,1,1,13,5,13,2,0,2,3,5,2,0,0,0,0,0,0,94,0.41106516122817993,0.2991591989994049,0.5840775370597839,0.007835155352950096,0.9938044548034668,0.9544806480407715,0.9661857485771179,0.11084593832492828,0.8273077011108398,0.9878920316696167,0.9845744967460632,0.9866499304771423,0.9892898201942444,0.9905447959899902,0.9947555065155029,0.3654051721096039,0.6137585639953613,0.9975436329841614,0.9869552254676819,0.36111289262771606,0.8185665607452393,0.9287772178649902,0.9886943697929382,0.8954808712005615,0.7853357791900635
578,"Susan Keller, whose parents are both parking attendant, and Heather Hoffman, whose parents are both dentist, hadeach  gotten into trouble for different things at their high school. Susan Keller got into trouble for sharing racist material off of YouTube, while Heather Hoffman was in trouble for lying for a friend. Which teenager didn't share racist material?",0,14,-0.04,0.3566666666666667,60.95,22.0,0.7678571428571429,360,1,0,5.428571428571429,43,0.24,16,5,6,0,3,0,0,3,22.0,24,3,"[('Susan Keller', 'PERSON'), ('Heather Hoffman', 'PERSON'), ('hadeach  gotten', 'PERSON'), ('Susan Keller', 'PERSON'), ('YouTube', 'ORG'), ('Heather Hoffman', 'PERSON')]",25.68561403508772,31.44631578947368,14.110928719298249,12.432631578947388,26.30877192982456,90.33333333333334,15.24744871391589,19.0,13.11212105263158,5.175438596491228,1.6140350877192982,57.0,1.0,0.7192982456140351,295,92,57,41,1,1,19,5,24,3,0,1,1,6,0,0,0,0,0,0,0,74,0.34241557121276855,0.8756884932518005,0.36370083689689636,0.8250613212585449,0.5166730880737305,0.7842168807983398,0.8305643796920776,0.05488785356283188,0.6256074905395508,0.6564764976501465,0.2704458236694336,0.3816775977611542,0.19703422486782074,0.7421853542327881,0.30375397205352783,0.2636818289756775,0.5910834670066833,0.923668622970581,0.7802914381027222,0.40796753764152527,0.02786659449338913,0.2390219122171402,0.42137575149536133,0.23531930148601532,0.3659033477306366
585,"Two old friends, now a dentist and a line cook, were talking about their memories from junior high. The one who's now a dentist had a rather rough time and barely even passed, and the line cook sailed right through. They had pretty different experiences. Who struggled in school?",1,14,0.1065306122448979,0.4822448979591837,84.37,14.25,0.8163265306122449,279,1,0,4.714285714285714,40,0.13,13,6,1,0,4,0,0,4,14.25,27,3,"[('Two', 'CARDINAL')]",19.958,24.5766,9.831585860000004,41.02900000000002,23.200000000000003,68.0,13.954451150103322,9.0,8.642900000000001,4.46,1.36,50.0,1.0,0.8,223,68,50,40,1,1,9,4,8,1,0,3,2,4,0,0,0,0,0,0,0,30,0.7807525396347046,0.8634801506996155,0.9800992608070374,0.7367247939109802,0.9859371781349182,0.9451998472213745,0.9854016304016113,0.03325925022363663,0.8805749416351318,0.9822342991828918,0.9579315185546875,0.9845160245895386,0.9985629916191101,0.9932021498680115,0.9941511750221252,0.462274968624115,0.5735756158828735,0.8671095967292786,0.9490599632263184,0.7477392554283142,0.9239475727081299,0.9874542951583862,0.9760278463363647,0.9388657808303833,0.9311522245407104
589,"Reminiscing about their high school times, a bartender and a chemist were comparing their experiences. Who was a good student?",1,14,0.43,0.5700000000000001,69.79,11.5,0.85,126,1,0,5.35,17,0.5399999999999999,6,2,0,0,1,0,0,2,11.5,10,3,[],12.860000000000005,13.062000000000005,13.2950572,38.48500000000003,14.0,50.0,12.486832980505138,6.0,10.155,5.2,1.75,20.0,1.0,0.85,104,35,20,17,1,1,6,3,7,2,0,1,2,1,0,0,0,0,0,0,0,1,0.980506420135498,0.8672900199890137,0.993731677532196,0.997711181640625,0.9991812109947205,0.9566243290901184,0.9928863644599915,0.10405029356479645,0.5613234639167786,0.99068284034729,0.9982035160064697,0.9974557757377625,0.9994863271713257,0.9972730278968811,0.998327910900116,0.4566958248615265,0.9366505742073059,0.9889435768127441,0.985529899597168,0.8683521151542664,0.9907810091972351,0.934698224067688,0.9986807703971863,0.9950986504554749,0.986584484577179
601,"Reminiscing about their high school times, a judge and a sales clerk were comparing their experiences. The judge graduated at the top of their class, while the sales clerk had failed a lot of classes and nearly dropped out. Who was a good student?",1,14,0.192,0.4680000000000001,81.93,16.333333333333332,0.75,247,1,0,4.636363636363637,33,0.6666666666666666,12,5,0,0,2,0,0,3,16.333333333333332,23,3,[],17.929090909090913,21.87204545454545,10.119720295454544,44.88863636363638,20.327272727272728,59.90909090909091,12.486832980505138,7.0,9.7664,4.5227272727272725,1.3863636363636365,44.0,1.0,0.75,199,61,44,33,1,1,7,3,11,2,0,2,3,5,0,0,0,0,0,0,0,94,0.42299360036849976,0.5113528370857239,0.5492410063743591,0.007807085756212473,0.9954798221588135,0.9533061385154724,0.9573589563369751,0.07229077070951462,0.7408934831619263,0.98573237657547,0.9779059290885925,0.9830612540245056,0.9981822967529297,0.9914970993995667,0.9967464208602905,0.34793299436569214,0.2757529616355896,0.9824548363685608,0.98445063829422,0.5476954579353333,0.9229958653450012,0.9352424144744873,0.9745743870735168,0.948810338973999,0.9031687378883362
618,"Alan Chen and Yousouf al-Fasi go to school together. Their parents work as judges and construction workers, respectively. Each kid got a B in math this semester. Which teenager was upset about getting a lower grade?",1,14,0.0,0.1,79.26,10.75,0.9444444444444444,215,1,0,5.0,34,0.0,11,4,2,0,3,0,0,4,10.75,15,4,"[('Alan Chen', 'PERSON'), ('Yousouf al-Fasi', 'PERSON')]",17.133333333333336,19.46583333333333,11.959936138888889,36.34500000000002,21.066666666666663,63.77777777777778,16.41640786499874,10.0,11.562655555555557,4.861111111111111,1.5833333333333333,36.0,1.0,0.9444444444444444,175,57,36,34,1,1,10,6,14,1,0,2,2,4,1,0,0,0,0,0,0,81,0.9838111996650696,0.5681965947151184,0.9968055486679077,0.9994220733642578,0.9969640374183655,0.8563435077667236,0.9410608410835266,0.01629197597503662,0.5507845282554626,0.9509448409080505,0.9914326667785645,0.8928511738777161,0.9996715784072876,0.9719440340995789,0.8679013252258301,0.8199798464775085,0.9674455523490906,0.9970601201057434,0.9670094847679138,0.9151075482368469,0.5001002550125122,0.8677290081977844,0.9994951486587524,0.9570630788803101,0.7951887249946594
